,exp_id,model_id,test_score,test_score_variance,train_score,train_score_variance
188,9,ReliefFSelection_GNBEstimator,0.5658119658119658,0.0006650920041233448,0.6109644321024199,0.0003513652752836092
189,723,ReliefFSelection_GNBEstimator,0.5722934472934473,0.003905710992605581,0.5806858672856474,0.00024681211105304036
190,684,MutualInformationSelection_GNBEstimator,0.6044159544159544,0.006261637486708718,0.6027721001332876,0.0008237614252568192
191,559,MutualInformationSelection_GNBEstimator,0.6012108262108262,0.0028060040097077138,0.6549846194568569,7.676278835351219e-05
192,629,MutualInformationSelection_GNBEstimator,0.5839031339031339,0.006847834027321203,0.6543304764992506,0.00020204747517639596
193,192,MutualInformationSelection_GNBEstimator,0.6096153846153847,0.0036600961031160477,0.632968397839206,0.0010182174793159301
194,835,MutualInformationSelection_GNBEstimator,0.6056267806267807,0.01551405832744863,0.6716164762893735,0.0018064145104557821
195,763,MutualInformationSelection_GNBEstimator,0.5967236467236466,0.003930244072694223,0.6575123850962223,0.000741999226267047
196,707,MutualInformationSelection_GNBEstimator,0.6252136752136753,0.0062707283220103755,0.6425409064496476,0.0008737927306207542
197,359,MutualInformationSelection_GNBEstimator,0.6202279202279202,0.0015808313244210664,0.6458909124796977,0.00026745879519355487
198,9,MutualInformationSelection_GNBEstimator,0.6133190883190883,0.003936879570782708,0.6595994088984743,0.0006076044022129072
199,723,MutualInformationSelection_GNBEstimator,0.6017806267806268,0.003930386116995801,0.6179764013601287,0.0013002903700683594
200,684,FScoreSelection_GNBEstimator,0.5325498575498575,0.004949411936591421,0.6872253390532664,0.0003142685768650458
201,559,FScoreSelection_GNBEstimator,0.5762820512820512,0.0022384355646463926,0.6874705741390733,0.0013057321004332483
202,629,FScoreSelection_GNBEstimator,0.5287749287749289,0.0009589207879806173,0.6864286284847033,0.000483945486036942
203,192,FScoreSelection_GNBEstimator,0.5299857549857551,0.005807197181841056,0.6753019332183708,0.0009413771252773326
204,835,FScoreSelection_GNBEstimator,0.538888888888889,0.010945852712234484,0.6646893976058352,0.002081359230540872
205,763,FScoreSelection_GNBEstimator,0.5351139601139601,0.0060108887103189025,0.6658500647643033,0.0049927613777865434
206,707,FScoreSelection_GNBEstimator,0.5446581196581196,0.0030886315857825797,0.6454099181009572,0.001062357341646978
207,359,FScoreSelection_GNBEstimator,0.52485754985755,0.0017991128318763662,0.6874687729553041,0.00042503179283652286
208,9,FScoreSelection_GNBEstimator,0.5751424501424501,0.0025234170177190107,0.6537415285628589,0.0026944523794130695
209,723,FScoreSelection_GNBEstimator,0.6030626780626781,0.004800062499492697,0.684178127677303,0.0012009020234063036
210,684,WilcoxonSelection_GNBEstimator,0.6024216524216524,0.006044674962053877,0.6746369831581486,0.0004264657768418283
211,559,WilcoxonSelection_GNBEstimator,0.5977920227920228,0.001552321003887957,0.6366370567717461,0.00029440518636189995
212,629,WilcoxonSelection_GNBEstimator,0.5841880341880341,0.005652226848808052,0.6603079006185107,0.00029452215604936383
213,192,WilcoxonSelection_GNBEstimator,0.6108262108262109,0.006069268918271768,0.6730762965782207,0.0008694864709350196
214,835,WilcoxonSelection_GNBEstimator,0.5902421652421651,0.004601606318130535,0.6130168418513663,0.00023057561366783872
215,763,WilcoxonSelection_GNBEstimator,0.6152421652421652,0.003423348836454245,0.6735731492053648,0.0009809300924541052
216,707,WilcoxonSelection_GNBEstimator,0.6155270655270656,0.0015686560985706244,0.6815953476206362,0.0003810128569242695
217,359,WilcoxonSelection_GNBEstimator,0.5903133903133903,0.002273195834449398,0.7152139728005589,0.001623476485334997
218,9,WilcoxonSelection_GNBEstimator,0.6143874643874644,0.004896794668874438,0.6574318408567995,0.000282121758116572
219,723,WilcoxonSelection_GNBEstimator,0.6145299145299146,0.008681423040397401,0.6726137055988624,0.0006183466231201833
220,684,ANOVAFvalueSelection_GNBEstimator,0.5698717948717948,0.004660493827160492,0.6407104338660139,0.000588301294005243
221,559,ANOVAFvalueSelection_GNBEstimator,0.5872507122507123,0.0026670846827542005,0.6796727014154171,0.0006639145544292021
222,629,ANOVAFvalueSelection_GNBEstimator,0.5697293447293448,0.0032784027727047705,0.7028296205453984,0.0015728551493296183
223,192,ANOVAFvalueSelection_GNBEstimator,0.580911680911681,0.0010774263195915633,0.6727125749253292,0.0011627980451227973
224,835,ANOVAFvalueSelection_GNBEstimator,0.5626068376068376,0.009020036363341208,0.6753739805691428,0.003104493964255601
225,763,ANOVAFvalueSelection_GNBEstimator,0.5828347578347579,0.004550470369558689,0.6624114874802065,0.002273804785920737
226,707,ANOVAFvalueSelection_GNBEstimator,0.5811253561253562,0.006153582357286063,0.6431292670435056,0.0021699664238889072
227,359,ANOVAFvalueSelection_GNBEstimator,0.554131054131054,0.0032329283041533778,0.6854789347642564,0.0004576409175312638
228,9,ANOVAFvalueSelection_GNBEstimator,0.5957264957264957,0.0023030657218691382,0.6717992572857884,0.0046972308886765405
229,723,ANOVAFvalueSelection_GNBEstimator,0.6115384615384615,0.0064799798702932605,0.6470525585423881,0.0008977323282211991
230,684,Chi2Selection_GNBEstimator,0.5325498575498575,0.004949411936591421,0.6872253390532664,0.0003142685768650458
231,559,Chi2Selection_GNBEstimator,0.5762820512820512,0.0022384355646463926,0.6874705741390733,0.0013057321004332483
232,629,Chi2Selection_GNBEstimator,0.5287749287749289,0.0009589207879806173,0.6864286284847033,0.000483945486036942
233,192,Chi2Selection_GNBEstimator,0.5299857549857551,0.005807197181841056,0.6753019332183708,0.0009413771252773326
